,Characters,Words,AvgWordLen,UniqueWords,Sentences,AvgWordsSentence,Syllables,AvgSyllableWords,RareWordsRatio,LexicalDiversity,label
10587,1024,221,3.782805429864253,95,46,4.804347826086956,252,1.1402714932126696,0.27149321266968324,0.4298642533936652,Punk Rock
10758,1084,223,4.2107623318385645,80,86,2.5930232558139537,275,1.2331838565022422,0.17040358744394618,0.3587443946188341,Soft Rock
6571,465,108,3.4722222222222223,39,22,4.909090909090909,115,1.0648148148148149,0.12037037037037035,0.3611111111111111,Heavy Metal
1207,1109,246,3.719512195121952,76,52,4.730769230769232,279,1.1341463414634143,0.1016260162601626,0.3089430894308943,Heavy Metal
370,695,143,4.013986013986013,96,22,6.5,162,1.132867132867133,0.5384615384615384,0.6713286713286714,Soft Rock
11274,553,118,3.8474576271186436,78,19,6.2105263157894735,133,1.1271186440677967,0.4322033898305085,0.6610169491525424,Punk Rock
6114,1192,245,4.020408163265306,83,44,5.568181818181818,288,1.1755102040816328,0.17551020408163265,0.33877551020408164,Heavy Metal
10141,665,144,3.7430555555555554,79,18,8.0,165,1.1458333333333333,0.4027777777777778,0.5486111111111112,Soft Rock
9586,572,115,4.1130434782608685,74,16,7.1875,136,1.182608695652174,0.5130434782608696,0.6434782608695652,Punk Rock
12310,531,113,3.9115044247787614,70,25,4.52,132,1.168141592920354,0.4778761061946903,0.6194690265486725,Punk Rock
1750,1279,244,4.4549180327868845,165,53,4.60377358490566,313,1.2827868852459017,0.5327868852459017,0.6762295081967213,Punk Rock
1350,1583,348,3.695402298850575,107,52,6.6923076923076925,367,1.0545977011494252,0.1925287356321839,0.3074712643678161,Punk Rock
2559,995,211,3.8672985781990517,73,32,6.59375,223,1.056872037914692,0.16113744075829384,0.3459715639810427,Heavy Metal
12772,751,159,3.8867924528301887,59,28,5.678571428571429,187,1.1761006289308176,0.18867924528301888,0.3710691823899371,Heavy Metal
3274,545,105,4.380952380952381,70,20,5.25,137,1.3047619047619048,0.5523809523809524,0.6666666666666666,Heavy Metal
4550,1150,248,3.8024193548387095,129,41,6.048780487804878,282,1.1370967741935485,0.3467741935483871,0.5201612903225806,Heavy Metal
2618,596,113,4.398230088495575,55,14,8.071428571428571,139,1.2300884955752212,0.1946902654867257,0.4867256637168141,Heavy Metal
9758,643,133,3.9924812030075185,74,26,5.115384615384615,143,1.075187969924812,0.3909774436090225,0.556390977443609,Heavy Metal
3081,540,107,3.83177570093458,62,21,5.095238095238095,123,1.1495327102803738,0.4018691588785047,0.5794392523364486,Punk Rock
12880,996,197,4.187817258883249,79,26,7.5769230769230775,235,1.1928934010152283,0.16751269035532995,0.4010152284263959,Heavy Metal
5558,919,209,3.5502392344497613,45,35,5.971428571428572,219,1.0478468899521531,0.10526315789473684,0.21531100478468898,Heavy Metal
6181,1031,230,3.634782608695652,54,39,5.897435897435898,258,1.1217391304347826,0.056521739130434775,0.23478260869565215,Heavy Metal
8808,800,175,3.7885714285714287,68,42,4.166666666666667,193,1.1028571428571428,0.09714285714285714,0.38857142857142857,Heavy Metal
9167,1492,321,3.7632398753894085,121,50,6.42,358,1.115264797507788,0.16822429906542055,0.3769470404984424,Punk Rock
1183,1564,306,4.176470588235294,122,59,5.186440677966102,380,1.2418300653594772,0.21895424836601307,0.3986928104575164,Punk Rock
7172,1693,351,4.037037037037037,160,75,4.68,426,1.2136752136752136,0.28205128205128205,0.4558404558404559,Heavy Metal
5148,772,158,3.8987341772151898,81,22,7.1818181818181825,175,1.1075949367088609,0.3037974683544304,0.5126582278481012,Punk Rock
3074,986,203,3.9802955665024626,68,33,6.151515151515151,227,1.1182266009852218,0.12315270935960593,0.3349753694581281,Punk Rock
10822,1428,314,3.5477707006369426,96,48,6.541666666666668,335,1.0668789808917198,0.10509554140127388,0.3057324840764331,Soft Rock
12193,503,117,3.41025641025641,40,23,5.086956521739131,126,1.0769230769230769,0.2307692307692308,0.3418803418803419,Punk Rock
8656,812,201,3.1592039800995027,84,29,6.931034482758621,224,1.1144278606965174,0.3034825870646766,0.41791044776119396,Punk Rock
7134,617,128,3.9140625,63,22,5.8181818181818175,137,1.0703125,0.3046875,0.4921875,Punk Rock
2212,1674,329,4.203647416413373,129,43,7.651162790697675,385,1.1702127659574468,0.20364741641337386,0.39209726443769,Heavy Metal
1685,472,101,3.861386138613861,56,22,4.590909090909091,112,1.1089108910891092,0.4356435643564357,0.5544554455445545,Heavy Metal
6052,1101,219,4.100456621004566,93,42,5.214285714285714,241,1.1004566210045663,0.2328767123287671,0.4246575342465753,Heavy Metal
4707,581,134,3.492537313432836,46,22,6.090909090909091,145,1.082089552238806,0.19402985074626866,0.34328358208955223,Soft Rock
4345,850,185,3.7704918032786887,102,21,8.80952380952381,205,1.108108108108108,0.372972972972973,0.5513513513513514,Heavy Metal
7969,952,199,3.8894472361809047,114,28,7.107142857142858,229,1.1507537688442209,0.3718592964824121,0.5728643216080402,Heavy Metal
3027,1063,202,4.262376237623762,91,39,5.17948717948718,249,1.2326732673267329,0.3118811881188119,0.4504950495049505,Punk Rock
12732,1101,237,3.7890295358649784,109,35,6.7714285714285705,274,1.1561181434599157,0.29535864978902954,0.45991561181434604,Heavy Metal
3000,519,105,4.142857142857143,70,21,5.0,128,1.2190476190476192,0.4952380952380953,0.6666666666666666,Punk Rock
5140,820,190,3.5157894736842104,87,38,5.0,204,1.0736842105263158,0.2473684210526316,0.4578947368421053,Punk Rock
12625,1924,347,4.706051873198847,223,60,5.783333333333332,449,1.2939481268011528,0.5590778097982709,0.6426512968299711,Heavy Metal
1083,1328,285,3.792982456140351,88,71,4.014084507042254,326,1.143859649122807,0.16140350877192985,0.3087719298245614,Soft Rock
7602,1257,255,4.019607843137255,156,29,8.793103448275861,289,1.1333333333333333,0.4745098039215686,0.611764705882353,Heavy Metal
7453,1534,331,3.740181268882176,167,36,9.194444444444443,371,1.1208459214501512,0.3776435045317221,0.5045317220543807,Heavy Metal
8384,829,189,3.5132275132275135,78,29,6.517241379310344,206,1.08994708994709,0.2328042328042328,0.4126984126984127,Punk Rock
8448,670,142,3.9225352112676055,60,29,4.8965517241379315,162,1.1408450704225352,0.29577464788732394,0.4225352112676056,Punk Rock
10273,718,141,4.283687943262412,78,27,5.222222222222221,169,1.198581560283688,0.3900709219858156,0.5531914893617021,Heavy Metal
3460,1070,213,4.178403755868545,81,34,6.264705882352941,252,1.1830985915492958,0.18309859154929575,0.38028169014084506,Heavy Metal
10796,637,137,3.846715328467153,65,28,4.892857142857143,151,1.102189781021898,0.3138686131386861,0.4744525547445255,Soft Rock
8473,1170,251,3.780876494023905,114,30,8.366666666666667,276,1.0996015936254981,0.2788844621513944,0.4541832669322709,Soft Rock
10989,1346,286,3.8391608391608387,143,62,4.612903225806452,327,1.143356643356643,0.28321678321678323,0.5,Heavy Metal
2730,1698,367,3.3732970027247955,97,71,5.169014084507042,427,1.1634877384196185,0.10354223433242507,0.26430517711171664,Heavy Metal
5096,2058,416,4.100961538461538,104,72,5.777777777777778,493,1.1850961538461535,0.03365384615384615,0.25,Heavy Metal
9150,1086,234,3.8504273504273514,112,50,4.68,276,1.1794871794871795,0.3076923076923077,0.4786324786324786,Punk Rock
6249,1172,250,3.872,115,46,5.434782608695652,284,1.136,0.28800000000000003,0.46,Punk Rock
8335,751,161,3.6645962732919255,46,26,6.1923076923076925,177,1.0993788819875776,0.09937888198757763,0.2857142857142857,Punk Rock
7494,617,129,3.984496124031008,70,28,4.607142857142857,144,1.1162790697674418,0.24031007751937986,0.5426356589147286,Heavy Metal
1610,984,196,4.178571428571429,110,31,6.32258064516129,229,1.1683673469387754,0.4183673469387755,0.5612244897959183,Punk Rock
9114,808,171,3.842105263157895,89,22,7.772727272727272,205,1.1988304093567252,0.30994152046783624,0.52046783625731,Punk Rock
10167,629,135,3.7925925925925927,84,18,7.5,147,1.0888888888888888,0.4666666666666667,0.6222222222222222,Soft Rock
2511,2391,467,4.053533190578158,160,101,4.623762376237623,556,1.1905781584582442,0.22055674518201285,0.3426124197002141,Heavy Metal
5661,655,132,4.090909090909091,77,19,6.947368421052633,163,1.2348484848484849,0.3409090909090909,0.5833333333333334,Punk Rock
1660,654,129,4.286821705426356,59,38,3.3947368421052637,165,1.2790697674418603,0.2558139534883721,0.4573643410852713,Heavy Metal
5651,746,168,3.6011904761904763,105,27,6.222222222222222,178,1.0595238095238095,0.4523809523809524,0.625,Punk Rock
5956,1344,264,4.268939393939394,104,59,4.47457627118644,325,1.231060606060606,0.2272727272727273,0.3939393939393939,Heavy Metal
8237,896,171,4.304093567251462,72,26,6.5769230769230775,228,1.3333333333333333,0.27485380116959063,0.42105263157894735,Punk Rock
5206,1459,326,3.6134969325153374,110,53,6.150943396226416,357,1.0950920245398772,0.15030674846625766,0.3374233128834356,Punk Rock
3271,621,104,5.230769230769232,76,27,3.851851851851852,168,1.6153846153846154,0.6057692307692307,0.7307692307692307,Heavy Metal
13019,1498,313,3.920127795527157,137,57,5.491228070175438,358,1.1437699680511182,0.2492012779552716,0.4376996805111821,Soft Rock
66,1014,209,4.004784688995216,121,32,6.53125,245,1.1722488038277512,0.4497607655502393,0.5789473684210527,Heavy Metal
11961,711,156,3.6730769230769234,37,18,8.666666666666666,180,1.1538461538461535,0.10256410256410256,0.2371794871794872,Heavy Metal
7078,2311,437,4.375286041189932,223,49,8.918367346938776,533,1.2196796338672768,0.3661327231121281,0.5102974828375286,Punk Rock
10488,1398,282,4.0141843971631195,152,25,11.28,327,1.1595744680851063,0.3652482269503545,0.5390070921985816,Punk Rock
4809,548,125,3.5439999999999996,64,20,6.25,142,1.136,0.28,0.512,Soft Rock
7394,412,101,4.034090909090909,47,25,4.04,114,1.1287128712871286,0.2673267326732673,0.4653465346534654,Heavy Metal
1845,1166,240,4.004166666666666,133,36,6.666666666666668,267,1.1125,0.375,0.5541666666666667,Punk Rock
5959,1463,320,3.70625,72,54,5.925925925925926,361,1.128125,0.071875,0.225,Heavy Metal
3917,1429,309,3.7961165048543686,178,56,5.517857142857144,336,1.087378640776699,0.4142394822006473,0.5760517799352751,Punk Rock
1145,690,148,3.8040540540540535,65,21,7.047619047619048,171,1.1554054054054057,0.35135135135135137,0.4391891891891892,Punk Rock
11193,881,203,3.458128078817734,94,26,7.8076923076923075,216,1.0640394088669949,0.3448275862068966,0.4630541871921182,Punk Rock
4089,1542,299,3.9642857142857135,106,32,9.34375,374,1.2508361204013378,0.08695652173913042,0.3545150501672241,Punk Rock
8745,878,180,3.8666666666666663,82,23,7.826086956521738,199,1.1055555555555556,0.2722222222222222,0.4555555555555556,Punk Rock
4158,1387,284,4.052816901408451,128,48,5.916666666666668,314,1.1056338028169015,0.323943661971831,0.4507042253521127,Heavy Metal
4296,596,145,3.607407407407408,81,15,9.666666666666666,154,1.0620689655172413,0.42758620689655175,0.5586206896551724,Heavy Metal
8406,582,124,3.7741935483870965,67,18,6.888888888888888,138,1.1129032258064515,0.3225806451612903,0.5403225806451613,Punk Rock
9771,2112,441,3.8798185941043077,163,59,7.47457627118644,525,1.1904761904761905,0.2108843537414966,0.3696145124716553,Heavy Metal
2392,2131,533,3.0900562851782363,137,105,5.076190476190477,540,1.0131332082551594,0.08818011257035648,0.2570356472795497,Heavy Metal
1797,700,148,3.9864864864864864,97,38,3.8947368421052633,172,1.162162162162162,0.5067567567567568,0.6554054054054054,Punk Rock
7121,1259,278,3.723021582733813,124,78,3.5641025641025643,304,1.0935251798561152,0.2482014388489209,0.4460431654676259,Punk Rock
10323,661,142,3.8098591549295775,76,22,6.454545454545454,158,1.1126760563380282,0.35211267605633795,0.5352112676056338,Heavy Metal
5339,1359,273,4.117216117216117,101,39,7.0,337,1.2344322344322345,0.1794871794871795,0.36996336996337,Punk Rock
9250,592,123,3.894308943089431,77,10,12.3,138,1.1219512195121952,0.4390243902439024,0.6260162601626016,Punk Rock
6008,1209,260,3.8230769230769233,103,51,5.098039215686273,297,1.1423076923076922,0.18846153846153849,0.3961538461538461,Heavy Metal
9387,715,152,3.888157894736842,65,28,5.428571428571429,179,1.1776315789473684,0.27631578947368424,0.4276315789473684,Punk Rock
7244,2092,433,3.921478060046189,173,47,9.212765957446807,508,1.1732101616628174,0.24249422632794454,0.3995381062355658,Heavy Metal
266,495,96,4.322916666666667,63,17,5.647058823529411,114,1.1875,0.5520833333333334,0.65625,Soft Rock
4395,980,185,4.535135135135135,112,44,4.204545454545454,254,1.372972972972973,0.4270270270270271,0.6054054054054054,Heavy Metal
9461,722,144,4.208333333333333,53,31,4.645161290322581,160,1.1111111111111112,0.19444444444444445,0.3680555555555556,Punk Rock
11045,689,142,3.97887323943662,104,20,7.1,158,1.1126760563380282,0.6126760563380281,0.7323943661971831,Heavy Metal
149,447,96,3.8229166666666665,68,18,5.333333333333333,106,1.1041666666666667,0.5208333333333334,0.7083333333333334,Heavy Metal
9880,1133,265,3.347169811320754,70,34,7.794117647058822,278,1.049056603773585,0.14339622641509436,0.2641509433962264,Heavy Metal
1366,1631,354,3.7570621468926553,88,64,5.53125,399,1.1271186440677967,0.06779661016949153,0.2485875706214689,Punk Rock
12418,964,214,3.6869158878504673,87,39,5.487179487179486,239,1.116822429906542,0.20093457943925236,0.4065420560747664,Punk Rock
392,840,188,3.5638297872340425,90,18,10.444444444444443,197,1.0478723404255321,0.2819148936170213,0.4787234042553192,Soft Rock
5839,1133,215,4.404651162790699,146,30,7.166666666666668,276,1.2837209302325578,0.5255813953488372,0.6790697674418604,Heavy Metal
9271,1485,335,3.5641791044776117,89,44,7.613636363636362,356,1.0626865671641792,0.15522388059701492,0.2656716417910448,Soft Rock
9568,516,112,3.7256637168141586,70,18,6.222222222222222,137,1.2232142857142858,0.44642857142857145,0.625,Punk Rock
6527,703,136,4.330882352941177,84,22,6.1818181818181825,184,1.3529411764705883,0.4926470588235294,0.6176470588235294,Heavy Metal
8135,1382,279,4.014336917562724,128,36,7.75,333,1.1935483870967742,0.3189964157706093,0.4587813620071685,Punk Rock
4775,1165,224,4.174107142857143,128,28,8.0,260,1.1607142857142858,0.38392857142857145,0.5714285714285714,Soft Rock
12562,2051,367,4.768392370572207,207,66,5.5606060606060606,489,1.3324250681198908,0.4332425068119891,0.5640326975476839,Heavy Metal
1348,818,169,3.9526627218934913,98,19,8.894736842105264,183,1.0828402366863903,0.4437869822485207,0.5798816568047337,Punk Rock
9675,918,177,4.361581920903955,90,37,4.783783783783784,217,1.2259887005649717,0.38418079096045205,0.5084745762711864,Heavy Metal
8538,744,169,3.4911242603550297,84,20,8.45,180,1.0650887573964498,0.3254437869822485,0.4970414201183432,Soft Rock
12078,1166,262,3.5572519083969465,63,47,5.574468085106383,287,1.0954198473282444,0.0038167938931297713,0.2404580152671756,Heavy Metal
5745,1386,297,3.814814814814815,106,54,5.5,344,1.1582491582491583,0.16835016835016836,0.3569023569023569,Punk Rock
1390,1165,266,3.4924812030075185,87,40,6.65,290,1.0902255639097744,0.09398496240601503,0.32706766917293234,Punk Rock
1362,1064,213,4.15962441314554,98,43,4.953488372093024,239,1.1220657276995305,0.3004694835680751,0.460093896713615,Punk Rock
7448,938,203,3.7684729064039417,89,35,5.8,210,1.0344827586206895,0.2955665024630542,0.43842364532019706,Heavy Metal
2073,744,157,3.834394904458599,94,16,9.8125,170,1.0828025477707006,0.3885350318471338,0.5987261146496815,Soft Rock
6385,814,167,4.029940119760479,71,26,6.4230769230769225,194,1.1616766467065869,0.15568862275449102,0.4251497005988024,Punk Rock
2484,2093,427,4.051522248243558,134,71,6.014084507042254,544,1.2740046838407495,0.1756440281030445,0.31381733021077285,Heavy Metal
754,709,159,3.6226415094339615,69,27,5.888888888888888,170,1.0691823899371071,0.2389937106918239,0.4339622641509434,Punk Rock
7669,865,174,4.155172413793103,99,33,5.2727272727272725,222,1.2758620689655171,0.4195402298850575,0.5689655172413793,Heavy Metal
8637,1194,224,4.558035714285714,106,52,4.307692307692308,309,1.3794642857142858,0.33035714285714285,0.4732142857142857,Punk Rock
10653,621,118,4.4406779661016955,77,23,5.130434782608695,136,1.152542372881356,0.5,0.652542372881356,Soft Rock
7163,1587,316,4.110759493670886,142,40,7.9,395,1.25,0.2563291139240506,0.4493670886075949,Heavy Metal
10748,1359,293,3.839590443686007,90,68,4.3088235294117645,322,1.0989761092150172,0.1296928327645051,0.30716723549488056,Soft Rock
8060,1162,231,4.142857142857143,111,36,6.416666666666668,296,1.2813852813852813,0.3376623376623377,0.4805194805194805,Punk Rock
3223,788,153,4.15686274509804,72,33,4.636363636363637,183,1.196078431372549,0.20261437908496727,0.4705882352941176,Heavy Metal
10811,635,146,3.5136986301369864,67,24,6.083333333333332,166,1.1369863013698631,0.2876712328767123,0.4589041095890411,Soft Rock
3883,434,97,3.6597938144329896,52,18,5.388888888888888,111,1.1443298969072164,0.32989690721649484,0.5360824742268041,Punk Rock
713,1424,291,3.890034364261168,166,41,7.097560975609755,345,1.1855670103092784,0.4192439862542955,0.570446735395189,Soft Rock
828,561,121,3.6859504132231407,57,18,6.722222222222222,138,1.140495867768595,0.231404958677686,0.4710743801652893,Punk Rock
989,1371,322,3.388198757763975,42,45,7.155555555555557,346,1.0745341614906831,0.012422360248447204,0.13043478260869565,Punk Rock
12898,1284,246,4.3739837398373975,63,39,6.307692307692308,334,1.3577235772357723,0.05691056910569105,0.25609756097560976,Heavy Metal
6651,783,160,4.11875,74,36,4.4444444444444455,202,1.2625,0.2875,0.4625,Heavy Metal
3041,748,154,4.025974025974026,76,26,5.9230769230769225,189,1.2272727272727273,0.2987012987012987,0.4935064935064935,Punk Rock
4434,942,199,3.939698492462312,85,47,4.2340425531914905,225,1.1306532663316582,0.11055276381909547,0.4271356783919598,Heavy Metal
11302,1412,306,3.750819672131148,112,42,7.2857142857142865,320,1.0457516339869282,0.16666666666666666,0.3660130718954248,Punk Rock
6532,618,114,4.5438596491228065,85,15,7.6,129,1.131578947368421,0.6491228070175439,0.7456140350877193,Heavy Metal
